label,Hemisphere,Region,PGS,Estimate_Score,Std_Error_Score,t_value_Score,p_value_Score,Significant_p_value_Score,Estimate_Interaction,Std_Error_Interaction,t_value_Interaction,p_value_Interaction,Significant_p_value_Interaction,Phenotype,Significant,Estimate_LMER,Sig_LMER
lh_inferiorparietal,left,inferior parietal,MDD,-0.00773211,0.03918285,-0.19733405,0.843566135,not sig,-0.000373333,0.000707958,-0.527337396,0.59795931,not sig,SA,LMM_SIG,-0.000373333,not sig
lh_inferiorparietal,left,inferior parietal,SCZ,0.052572838,0.039286431,1.338193289,0.180833436,not sig,-0.000989288,0.000708154,-1.396994921,0.162415099,not sig,SA,LMM_NOT_SIG,NA,NA
lh_inferiorparietal,left,inferior parietal,SUD,0.020437609,0.039237102,0.520874572,0.60245415,not sig,-0.000544695,0.000711172,-0.765911696,0.443728846,not sig,SA,LMM_NOT_SIG,NA,NA
lh_inferiortemporal,left,inferior temporal,ADHD,-0.03992018,0.037541783,-1.063353346,0.287621742,not sig,0.000104889,0.000677136,0.154901029,0.876899342,not sig,SA,LMM_SIG,0.000104889,not sig
lh_inferiortemporal,left,inferior temporal,ASD,0.024633609,0.037263493,0.661065497,0.508570311,not sig,-0.00072093,0.000673315,-1.070718193,0.28429616,not sig,SA,LMM_NOT_SIG,NA,NA
lh_inferiortemporal,left,inferior temporal,BIP,0.003004534,0.037289178,0.080573897,0.935780826,not sig,0.000168684,0.000673191,0.25057315,0.802144143,not sig,SA,LMM_NOT_SIG,NA,NA
lh_inferiortemporal,left,inferior temporal,MDD,-0.088083765,0.03733216,-2.359460713,0.018301519,sig,0.001114356,0.000674523,1.652065262,0.098521248,not sig,SA,LMM_SIG,0.001114356,not sig
lh_inferiortemporal,left,inferior temporal,SCZ,0.033339738,0.037434044,0.890626138,0.373129772,not sig,-0.000597752,0.000674768,-0.885863844,0.375690901,not sig,SA,LMM_NOT_SIG,NA,NA
lh_inferiortemporal,left,inferior temporal,SUD,-0.01234144,0.037388084,-0.330090193,0.741331813,not sig,0.000185148,0.000677664,0.27321498,0.784687966,not sig,SA,LMM_NOT_SIG,NA,NA
lh_isthmuscingulate,left,isthmus cingulate,ADHD,-0.033775835,0.037513027,-0.90037616,0.367920103,not sig,0.000180305,0.000676618,0.266479585,0.78986988,not sig,SA,LMM_SIG,0.000180305,not sig
lh_isthmuscingulate,left,isthmus cingulate,ASD,-0.013717418,0.037225301,-0.36849717,0.712502555,not sig,9.57E-05,0.000672625,0.142283024,0.886856455,not sig,SA,LMM_NOT_SIG,NA,NA
lh_isthmuscingulate,left,isthmus cingulate,BIP,0.00223598,0.03724505,0.060034293,0.952128322,not sig,0.000221185,0.000672395,0.328951755,0.742192155,not sig,SA,LMM_NOT_SIG,NA,NA
lh_isthmuscingulate,left,isthmus cingulate,MDD,-0.03375988,0.037307059,-0.904919349,0.365508116,not sig,0.000514556,0.00067407,0.763357463,0.445250241,not sig,SA,LMM_NOT_SIG,NA,NA
lh_isthmuscingulate,left,isthmus cingulate,SCZ,-0.001823217,0.037391651,-0.04876,0.961110559,not sig,8.91E-05,0.000674004,0.132246271,0.894789504,not sig,SA,LMM_NOT_SIG,NA,NA
lh_isthmuscingulate,left,isthmus cingulate,SUD,0.02514828,0.037343361,0.673433746,0.500671386,not sig,-0.000283269,0.000676854,-0.418508693,0.675575232,not sig,SA,LMM_NOT_SIG,NA,NA
lh_lateraloccipital,left,lateral occipital,ADHD,-0.048251413,0.037636621,-1.282033626,0.199830851,not sig,0.000393499,0.000678841,0.579663331,0.562141676,not sig,SA,LMM_SIG,0.000393499,not sig
lh_lateraloccipital,left,lateral occipital,ASD,0.013862028,0.037350213,0.371136518,0.710535853,not sig,-0.000390919,0.000674882,-0.57924049,0.562426913,not sig,SA,LMM_NOT_SIG,NA,NA
lh_lateraloccipital,left,lateral occipital,BIP,-0.017982266,0.037371977,-0.481169787,0.630395832,not sig,0.000552343,0.000674683,0.818669793,0.412974835,not sig,SA,LMM_NOT_SIG,NA,NA
lh_lateraloccipital,left,lateral occipital,MDD,-0.050747607,0.037432422,-1.355712622,0.175190622,not sig,0.000787068,0.000676331,1.163730844,0.244533106,not sig,SA,LMM_NOT_SIG,NA,NA
lh_lateraloccipital,left,lateral occipital,SCZ,0.041884893,0.037516051,1.11645262,0.26422844,not sig,-0.000636688,0.000676242,-0.941508031,0.346444576,not sig,SA,LMM_NOT_SIG,NA,NA
lh_lateraloccipital,left,lateral occipital,SUD,-0.010274297,0.037469793,-0.274202124,0.783929296,not sig,3.05E-05,0.000679139,0.044866144,0.964214003,not sig,SA,LMM_NOT_SIG,NA,NA
lh_lateralorbitofrontal,left,lateral orbitofrontal,ADHD,-0.078952859,0.037036398,-2.131763958,0.033026256,sig,0.000737073,0.000668032,1.103350813,0.269874848,not sig,SA,LMM_SIG,0.000737073,not sig
lh_lateralorbitofrontal,left,lateral orbitofrontal,ASD,-0.01273157,0.036775528,-0.346196809,0.729194813,not sig,2.43E-05,0.000664499,0.036638181,0.9707735,not sig,SA,LMM_NOT_SIG,NA,NA
lh_lateralorbitofrontal,left,lateral orbitofrontal,BIP,0.067384374,0.036788191,1.831684894,0.066998381,not sig,-0.000831056,0.000664156,-1.251295936,0.210826527,not sig,SA,LMM_SIG,-0.000831056,not sig
lh_lateralorbitofrontal,left,lateral orbitofrontal,MDD,0.029709299,0.036850857,0.806203741,0.420125382,not sig,-0.000791956,0.000665836,-1.189416541,0.234275795,not sig,SA,LMM_NOT_SIG,NA,NA
lh_lateralorbitofrontal,left,lateral orbitofrontal,SCZ,-0.015486692,0.036939344,-0.419246553,0.675035953,not sig,0.000412722,0.000665859,0.619834067,0.535367037,not sig,SA,LMM_NOT_SIG,NA,NA
lh_lateralorbitofrontal,left,lateral orbitofrontal,SUD,0.07791656,0.036890868,2.112082568,0.034679368,sig,-0.001544297,0.000668664,-2.309525401,0.020914444,sig,SA,LMM_NOT_SIG,NA,NA
lh_lingual,left,lingual,ADHD,-0.032646971,0.039419117,-0.82820146,0.407556417,not sig,0.000152229,0.000710993,0.214106957,0.830463651,not sig,SA,LMM_SIG,0.000152229,not sig
lh_lingual,left,lingual,ASD,0.048266153,0.039114156,1.23398171,0.21720972,not sig,-0.001017375,0.000706754,-1.439503511,0.150007916,not sig,SA,LMM_NOT_SIG,NA,NA
lh_lingual,left,lingual,BIP,0.035738805,0.039140622,0.913087309,0.361196625,not sig,-0.000624204,0.000706613,-0.883374961,0.377033715,not sig,SA,LMM_NOT_SIG,NA,NA
lh_lingual,left,lingual,MDD,-0.030669432,0.03920133,-0.782356929,0.434004839,not sig,0.00040481,0.000708293,0.571529406,0.567640833,not sig,SA,LMM_NOT_SIG,NA,NA
lh_lingual,left,lingual,SCZ,0.051797537,0.039289116,1.318368605,0.187380285,not sig,-0.000971648,0.000708203,-1.371989916,0.170066577,not sig,SA,LMM_NOT_SIG,NA,NA
lh_lingual,left,lingual,SUD,-0.032675182,0.039241313,-0.832673005,0.405029173,not sig,0.000542376,0.000711249,0.762567845,0.445721167,not sig,SA,LMM_NOT_SIG,NA,NA
lh_medialorbitofrontal,left,medial orbitofrontal,ADHD,-0.05136235,0.037508487,-1.369352734,0.170889041,not sig,0.000292149,0.000676587,0.431797517,0.665888584,not sig,SA,LMM_SIG,0.000292149,not sig
lh_medialorbitofrontal,left,medial orbitofrontal,ASD,-0.024187529,0.037246668,-0.649387731,0.516087792,not sig,0.000248713,0.000673019,0.369547848,0.711719415,not sig,SA,LMM_NOT_SIG,NA,NA
lh_medialorbitofrontal,left,medial orbitofrontal,BIP,0.041604181,0.037255445,1.116727523,0.264110846,not sig,-0.00037856,0.000672629,-0.562806473,0.573566672,not sig,SA,LMM_SIG,-0.00037856,not sig
lh_medialorbitofrontal,left,medial orbitofrontal,MDD,0.012970537,0.037308366,0.347657615,0.728097331,not sig,-0.000595871,0.000674134,-0.88390552,0.376747217,not sig,SA,LMM_NOT_SIG,NA,NA
lh_medialorbitofrontal,left,medial orbitofrontal,SCZ,-0.039633779,0.03741033,-1.059434104,0.289402125,not sig,0.000665045,0.00067438,0.986157528,0.324055817,not sig,SA,LMM_NOT_SIG,NA,NA
lh_medialorbitofrontal,left,medial orbitofrontal,SUD,0.046598406,0.037362151,1.247208837,0.212320934,not sig,-0.000942797,0.000677251,-1.392092762,0.16389431,not sig,SA,LMM_NOT_SIG,NA,NA
lh_middletemporal,left,middle temporal,ADHD,-0.059280213,0.037366457,-1.586455275,0.11263607,not sig,0.000442767,0.000673972,0.656952127,0.511211699,not sig,SA,LMM_SIG,0.000442767,not sig
lh_middletemporal,left,middle temporal,ASD,-0.027955202,0.037094321,-0.753624852,0.451074517,not sig,0.000339661,0.000670258,0.506761946,0.61232186,not sig,SA,LMM_NOT_SIG,NA,NA
lh_middletemporal,left,middle temporal,BIP,-0.000550463,0.037116032,-0.014830868,0.988167113,not sig,0.000250983,0.000670064,0.374565953,0.707983298,not sig,SA,LMM_NOT_SIG,NA,NA
lh_middletemporal,left,middle temporal,MDD,-0.062692446,0.037168765,-1.686697025,0.091661624,not sig,0.00079377,0.00067157,1.181962231,0.237220687,not sig,SA,LMM_NOT_SIG,NA,NA
lh_middletemporal,left,middle temporal,SCZ,-0.007003611,0.037261058,-0.18796061,0.850907529,not sig,0.000115326,0.000671648,0.171706633,0.863668171,not sig,SA,LMM_NOT_SIG,NA,NA
lh_middletemporal,left,middle temporal,SUD,0.015214205,0.037214788,0.408821492,0.682670666,not sig,-0.000321871,0.00067452,-0.477185531,0.633230014,not sig,SA,LMM_NOT_SIG,NA,NA
lh_parahippocampal,left,parahippocampal,ADHD,-0.044404375,0.039360874,-1.128134875,0.259262962,not sig,0.000434769,0.000709962,0.61238394,0.540283765,not sig,SA,LMM_NOT_SIG,NA,NA
lh_parahippocampal,left,parahippocampal,ASD,-0.058649574,0.039055592,-1.501694661,0.133175983,not sig,0.000846879,0.000705698,1.200058001,0.230116815,not sig,SA,LMM_NOT_SIG,NA,NA
lh_parahippocampal,left,parahippocampal,BIP,0.044001467,0.039080246,1.125926061,0.260196817,not sig,-0.000690214,0.000705539,-0.978279003,0.327936352,not sig,SA,LMM_NOT_SIG,NA,NA
lh_parahippocampal,left,parahippocampal,MDD,0.048003542,0.039139047,1.226487237,0.220015375,not sig,-0.000997697,0.000707182,-1.410806585,0.158301652,not sig,SA,LMM_NOT_SIG,NA,NA
lh_parahippocampal,left,parahippocampal,SCZ,-0.00129012,0.039231876,-0.032884486,0.973766704,not sig,3.63E-05,0.000707186,0.051272893,0.959108068,not sig,SA,LMM_NOT_SIG,NA,NA
lh_parahippocampal,left,parahippocampal,SUD,-0.012576174,0.039182702,-0.320962408,0.748238879,not sig,0.000290305,0.000710208,0.408760862,0.682715164,not sig,SA,LMM_NOT_SIG,NA,NA
lh_paracentral,left,paracentral,ADHD,-0.024795992,0.038994114,-0.635890638,0.524847705,not sig,2.12E-06,0.000703331,0.003016323,0.997593326,not sig,SA,LMM_SIG,2.12E-06,not sig
lh_paracentral,left,paracentral,ASD,0.004372711,0.038696248,0.113000899,0.910029842,not sig,-0.000135779,0.000699203,-0.194191254,0.846026131,not sig,SA,LMM_NOT_SIG,NA,NA
lh_paracentral,left,paracentral,BIP,-0.013674583,0.038719658,-0.353168999,0.723961748,not sig,0.000300155,0.000699015,0.429396346,0.667634812,not sig,SA,LMM_NOT_SIG,NA,NA
lh_paracentral,left,paracentral,MDD,-0.006629681,0.038771823,-0.170992251,0.864229859,not sig,-0.000243314,0.000700535,-0.347326373,0.72834614,not sig,SA,LMM_NOT_SIG,NA,NA
lh_paracentral,left,paracentral,SCZ,-0.004071927,0.038867822,-0.104763441,0.91656352,not sig,6.58E-05,0.000700612,0.09389835,0.925189905,not sig,SA,LMM_NOT_SIG,NA,NA
lh_paracentral,left,paracentral,SUD,-0.006649923,0.038819599,-0.171303224,0.863985346,not sig,8.21E-05,0.00070361,0.116729682,0.907074268,not sig,SA,LMM_NOT_SIG,NA,NA
lh_parsopercularis,left,pars opercularis,ADHD,-0.007683774,0.040222509,-0.191031689,0.848500766,not sig,-0.000338521,0.000725484,-0.466614124,0.64077598,not sig,SA,LMM_SIG,-0.000338521,not sig
lh_parsopercularis,left,pars opercularis,ASD,-0.039483181,0.039912788,-0.989236366,0.32254751,not sig,0.000513787,0.000721185,0.712421096,0.476204056,not sig,SA,LMM_NOT_SIG,NA,NA
lh_parsopercularis,left,pars opercularis,BIP,-0.006241258,0.039939451,-0.156267998,0.87582178,not sig,0.000270469,0.000721035,0.375112665,0.707576678,not sig,SA,LMM_NOT_SIG,NA,NA
lh_parsopercularis,left,pars opercularis,MDD,-0.009216101,0.039999353,-0.230406257,0.8177761,not sig,-9.39E-05,0.000722712,-0.129951308,0.896604951,not sig,SA,LMM_NOT_SIG,NA,NA
lh_parsopercularis,left,pars opercularis,SCZ,-0.026398292,0.040092432,-0.65843578,0.51025815,not sig,0.000404095,0.000722684,0.559158638,0.576053459,not sig,SA,LMM_NOT_SIG,NA,NA
lh_parsopercularis,left,pars opercularis,SUD,0.053065812,0.040042207,1.325246944,0.18508926,not sig,-0.001013183,0.000725766,-1.396018414,0.16270895,not sig,SA,LMM_NOT_SIG,NA,NA
lh_parsorbitalis,left,pars orbitalis,ADHD,-0.068330546,0.037460024,-1.824092412,0.068138103,not sig,0.000678666,0.000675668,1.004436404,0.315168311,not sig,SA,LMM_SIG,0.000678666,not sig
lh_parsorbitalis,left,pars orbitalis,ASD,-0.002745693,0.037184661,-0.0738394,0.941138176,not sig,-5.98E-05,0.000671891,-0.088977024,0.929100169,not sig,SA,LMM_NOT_SIG,NA,NA
lh_parsorbitalis,left,pars orbitalis,BIP,0.029774156,0.037203564,0.800303864,0.423534765,not sig,-0.000303304,0.000671651,-0.451579969,0.651571603,not sig,SA,LMM_NOT_SIG,NA,NA
lh_parsorbitalis,left,pars orbitalis,MDD,0.009218864,0.037261932,0.247407037,0.804593229,not sig,-0.00037101,0.00067326,-0.551064608,0.581589386,not sig,SA,LMM_NOT_SIG,NA,NA
lh_parsorbitalis,left,pars orbitalis,SCZ,-0.020679228,0.037348227,-0.553687005,0.57979307,not sig,0.000512887,0.000673226,0.761834354,0.446158874,not sig,SA,LMM_NOT_SIG,NA,NA
lh_parsorbitalis,left,pars orbitalis,SUD,0.006193503,0.037302858,0.166032923,0.868131041,not sig,-0.000209898,0.000676127,-0.310442202,0.756224706,not sig,SA,LMM_NOT_SIG,NA,NA
lh_parstriangularis,left,pars triangularis,ADHD,0.002719278,0.0394221,0.068978513,0.945006723,not sig,-0.00049887,0.000711049,-0.70159692,0.482930573,not sig,SA,LMM_SIG,-0.00049887,not sig
lh_parstriangularis,left,pars triangularis,ASD,0.006070034,0.039120204,0.15516366,0.876692296,not sig,-0.000206433,0.000706864,-0.29204092,0.770255337,not sig,SA,LMM_NOT_SIG,NA,NA
lh_parstriangularis,left,pars triangularis,BIP,0.01183687,0.039143307,0.302398303,0.762348448,not sig,-4.27E-05,0.000706662,-0.060435668,0.951808652,not sig,SA,LMM_NOT_SIG,NA,NA
lh_parstriangularis,left,pars triangularis,MDD,-0.02782349,0.039202189,-0.709743289,0.477863343,not sig,0.000250081,0.00070831,0.353067005,0.724038208,not sig,SA,LMM_NOT_SIG,NA,NA
lh_parstriangularis,left,pars triangularis,SCZ,-0.046507222,0.03929338,-1.183589235,0.236575704,not sig,0.000840143,0.000708281,1.186171757,0.235554477,not sig,SA,LMM_NOT_SIG,NA,NA
lh_parstriangularis,left,pars triangularis,SUD,-0.037241701,0.039243664,-0.948986338,0.342627561,not sig,0.000519633,0.000711294,0.73054631,0.465056317,not sig,SA,LMM_NOT_SIG,NA,NA
lh_pericalcarine,left,pericalcarine,ADHD,-0.06595409,0.040722143,-1.619612446,0.105315554,not sig,0.000765623,0.000734494,1.042380978,0.297235082,not sig,SA,LMM_SIG,0.000765623,not sig
lh_pericalcarine,left,pericalcarine,ASD,-0.000386358,0.040408764,-0.009561252,0.992371341,not sig,1.70E-05,0.000730147,0.023259474,0.981443298,not sig,SA,LMM_NOT_SIG,NA,NA
lh_pericalcarine,left,pericalcarine,BIP,-0.014637271,0.040433833,-0.362005521,0.717347905,not sig,0.000317118,0.000729959,0.434432054,0.663974725,not sig,SA,LMM_NOT_SIG,NA,NA
lh_pericalcarine,left,pericalcarine,MDD,-0.022966146,0.040496112,-0.567119787,0.5706328,not sig,0.00025916,0.000731686,0.354195226,0.723192581,not sig,SA,LMM_NOT_SIG,NA,NA
lh_pericalcarine,left,pericalcarine,SCZ,-0.033296922,0.040587697,-0.820369822,0.412005314,not sig,0.000541648,0.00073161,0.740350603,0.459087284,not sig,SA,LMM_NOT_SIG,NA,NA
lh_pericalcarine,left,pericalcarine,SUD,-0.097120698,0.040529686,-2.39628549,0.016562185,sig,0.001472103,0.0007346,2.003951839,0.04507522,sig,SA,LMM_NOT_SIG,NA,NA
lh_postcentral,left,postcentral,ADHD,-0.095391552,0.037310958,-2.556663155,0.01056815,sig,0.001135919,0.000672968,1.687923043,0.091426003,not sig,SA,LMM_SIG,0.001135919,not sig
lh_postcentral,left,postcentral,ASD,-0.038658155,0.037035863,-1.043803261,0.296576422,not sig,0.000498098,0.000669202,0.744317119,0.456684647,not sig,SA,LMM_NOT_SIG,NA,NA
lh_postcentral,left,postcentral,BIP,-0.004143623,0.037056999,-0.111817544,0.910968077,not sig,0.000369172,0.000668997,0.551828909,0.581065579,not sig,SA,LMM_NOT_SIG,NA,NA
lh_postcentral,left,postcentral,MDD,-0.026847513,0.037110133,-0.723455036,0.469400369,not sig,9.30E-05,0.000670509,0.138692038,0.88969351,not sig,SA,LMM_SIG,9.30E-05,not sig
lh_postcentral,left,postcentral,SCZ,0.001093276,0.037203595,0.029386302,0.976556498,not sig,-1.93E-05,0.000670611,-0.028776967,0.977042471,not sig,SA,LMM_NOT_SIG,NA,NA
lh_postcentral,left,postcentral,SUD,0.056777105,0.037156312,1.528060833,0.126497435,not sig,-0.000970433,0.000673458,-1.440970805,0.149592931,not sig,SA,LMM_NOT_SIG,NA,NA
lh_posteriorcingulate,left,posterior cingulate,ADHD,-0.100714955,0.038760707,-2.598377662,0.009366541,sig,0.001462429,0.000699124,2.091800048,0.036456406,sig,SA,LMM_SIG,0.001462429,sig
lh_posteriorcingulate,left,posterior cingulate,ASD,-0.046144979,0.038463032,-1.199722865,0.23024699,not sig,0.000866582,0.00069499,1.246898885,0.212434576,not sig,SA,LMM_NOT_SIG,NA,NA
lh_posteriorcingulate,left,posterior cingulate,BIP,-0.00095956,0.038485225,-0.024933209,0.980108239,not sig,0.000187952,0.000694786,0.270518027,0.78676175,not sig,SA,LMM_NOT_SIG,NA,NA
lh_posteriorcingulate,left,posterior cingulate,MDD,-0.088792661,0.038539885,-2.303916089,0.021227354,sig,0.001347775,0.000696347,1.935494191,0.052929681,not sig,SA,LMM_NOT_SIG,NA,NA
lh_posteriorcingulate,left,posterior cingulate,SCZ,0.032748197,0.038633706,0.847658704,0.396628071,not sig,-0.000571868,0.000696394,-0.821184279,0.41154131,not sig,SA,LMM_NOT_SIG,NA,NA
lh_posteriorcingulate,left,posterior cingulate,SUD,0.042264766,0.038585064,1.09536598,0.273356332,not sig,-0.000845457,0.000699362,-1.20889742,0.226702257,not sig,SA,LMM_NOT_SIG,NA,NA
lh_precentral,left,precentral,ADHD,-0.044421259,0.036293613,-1.2239415,0.220974297,not sig,0.000211562,0.000654622,0.323181398,0.746557868,not sig,SA,LMM_SIG,0.000211562,not sig
lh_precentral,left,precentral,ASD,-0.006987394,0.036026253,-0.193952849,0.846212802,not sig,-9.09E-05,0.000650959,-0.139596809,0.888978562,not sig,SA,LMM_NOT_SIG,NA,NA
lh_precentral,left,precentral,BIP,0.025166214,0.036050663,0.698079093,0.485127732,not sig,-0.000342467,0.000650831,-0.526199037,0.598749923,not sig,SA,LMM_NOT_SIG,NA,NA
lh_precentral,left,precentral,MDD,0.010452766,0.036095999,0.289582388,0.772135743,not sig,-0.000597,0.000652188,-0.915380147,0.359992097,not sig,SA,LMM_SIG,-0.000597,not sig
lh_precentral,left,precentral,SCZ,0.009934429,0.036189224,0.274513455,0.783690065,not sig,-0.000171315,0.000652329,-0.262620574,0.792843041,not sig,SA,LMM_NOT_SIG,NA,NA
lh_precentral,left,precentral,SUD,0.093351095,0.036140756,2.58298679,0.009794907,sig,-0.001693213,0.000655055,-2.584841476,0.009742378,sig,SA,LMM_NOT_SIG,NA,NA
lh_precuneus,left,precuneus,ADHD,-0.080423452,0.038014731,-2.115586502,0.034379991,sig,0.000947029,0.000685661,1.381190038,0.167220537,not sig,SA,LMM_SIG,0.000947029,not sig
lh_precuneus,left,precuneus,ASD,0.002349808,0.037725085,0.062287673,0.950333745,not sig,-0.000304917,0.000681655,-0.447319185,0.654644617,not sig,SA,LMM_NOT_SIG,NA,NA
lh_precuneus,left,precuneus,BIP,0.034470253,0.037748629,0.913152441,0.361162373,not sig,-0.000330406,0.000681483,-0.484834623,0.627793661,not sig,SA,LMM_NOT_SIG,NA,NA
lh_precuneus,left,precuneus,MDD,-0.031042185,0.037809267,-0.821020552,0.411634562,not sig,0.000328089,0.00068314,0.480265704,0.631038472,not sig,SA,LMM_NOT_SIG,NA,NA
lh_precuneus,left,precuneus,SCZ,-0.020913797,0.037897117,-0.55185722,0.58104618,not sig,0.000365316,0.000683111,0.534782383,0.592800346,not sig,SA,LMM_NOT_SIG,NA,NA
lh_precuneus,left,precuneus,SUD,0.024041768,0.037848859,0.635204563,0.525295007,not sig,-0.000281241,0.00068601,-0.409966529,0.681830501,not sig,SA,LMM_NOT_SIG,NA,NA
lh_rostralanteriorcingulate,left,rostral anterior cingulate,ADHD,-0.069825107,0.03853358,-1.812058659,0.069977133,not sig,0.00074833,0.000695035,1.076678593,0.281623879,not sig,SA,LMM_SIG,0.00074833,not sig
lh_rostralanteriorcingulate,left,rostral anterior cingulate,ASD,-0.037449459,0.038246911,-0.979149886,0.327505926,not sig,0.000620674,0.000691086,0.898114606,0.369124453,not sig,SA,LMM_NOT_SIG,NA,NA
lh_rostralanteriorcingulate,left,rostral anterior cingulate,BIP,0.030188564,0.038256985,0.789099387,0.43005392,not sig,-0.000110275,0.000690672,-0.159664057,0.873145716,not sig,SA,LMM_SIG,-0.000110275,not sig
lh_rostralanteriorcingulate,left,rostral anterior cingulate,MDD,-0.016894688,0.038322922,-0.440850723,0.65932107,not sig,2.03E-05,0.000692432,0.029345247,0.97658924,not sig,SA,LMM_NOT_SIG,NA,NA
lh_rostralanteriorcingulate,left,rostral anterior cingulate,SCZ,-0.052918,0.038414036,-1.377569409,0.168336271,not sig,0.001077566,0.00069244,1.55618678,0.119663684,not sig,SA,LMM_NOT_SIG,NA,NA
lh_rostralanteriorcingulate,left,rostral anterior cingulate,SUD,-0.002299517,0.038368691,-0.059932114,0.952209703,not sig,5.07E-05,0.000695449,0.072865871,0.941912853,not sig,SA,LMM_NOT_SIG,NA,NA
lh_rostralmiddlefrontal,left,rostral middle frontal,ADHD,-0.063675584,0.03683774,-1.728542092,0.083891081,not sig,0.000484693,0.000664434,0.729482587,0.465706516,not sig,SA,LMM_SIG,0.000484693,not sig
lh_rostralmiddlefrontal,left,rostral middle frontal,ASD,0.016294192,0.036571466,0.44554385,0.655926778,not sig,-0.000529304,0.00066081,-0.800991838,0.423136371,not sig,SA,LMM_NOT_SIG,NA,NA
lh_rostralmiddlefrontal,left,rostral middle frontal,BIP,-0.009576865,0.036595098,-0.261698025,0.793554264,not sig,0.000402549,0.000660658,0.609314344,0.542316101,not sig,SA,LMM_NOT_SIG,NA,NA
lh_rostralmiddlefrontal,left,rostral middle frontal,MDD,-0.057656734,0.03664211,-1.573510214,0.115600725,not sig,0.000611838,0.000662053,0.924152537,0.355406903,not sig,SA,LMM_SIG,0.000611838,not sig
lh_rostralmiddlefrontal,left,rostral middle frontal,SCZ,-0.026981402,0.03673721,-0.734443423,0.46267853,not sig,0.000400541,0.000662204,0.604860013,0.545272014,not sig,SA,LMM_NOT_SIG,NA,NA
